user_id,recency,frequency,monetary
379635205,1,9,214.17
379637548,27,3,24.77
379663161,140,5,19.91
379680473,18,20,123.29
379693206,75,1,71.27
379697242,13,67,385.05
379698965,91,1,51.7
379717910,8,39,177.4
379728807,45,7,12.59
379739869,33,9,34.89
379743309,146,2,24.61
379755411,7,6,33.97
379762425,14,18,98.42
379766224,47,11,46.94
379769151,26,2,17.46
379775300,43,12,61.01
379779823,151,1,95.24
379786108,66,2,23.240000000000002
379786691,51,15,168.0
379812188,26,18,126.87
379813391,12,20,124.59
379821705,59,5,43.72
379834715,99,13,51.269999999999996
379844643,4,5,12.45
379849919,116,4,15.54
379853378,84,4,11.870000000000001
379853943,4,100,304.37
379857038,103,11,37.51
379878496,81,7,31.46
379894191,4,19,138.8
379894238,122,3,11.280000000000001
379897364,140,2,5.6
379902625,149,2,16.509999999999998
379912466,5,8,39.74
379914014,76,6,27.7
379918750,46,2,15.16
379944562,73,27,138.66
379955383,46,19,117.57000000000001
379959031,56,1,4.76
379959497,28,3,4.77
380000908,103,4,22.3
380023824,103,10,21.58
380030080,118,1,16.9
380034311,117,11,31.72
380038604,20,2,22.86
380045791,100,3,8.55
380048696,126,4,8.74
380056682,93,2,3.73
380063367,86,8,35.45
380087438,84,1,25.71
380089927,15,2,8.0
380113376,90,6,12.69
380123282,136,3,12.95
380138647,89,2,35.400000000000006
380152294,23,17,100.88
380180220,92,1,50.03
380202757,5,3,6.27
380204703,69,2,20.16
380233295,21,16,141.76
380237705,62,10,27.65
380245831,10,14,78.81
380248088,126,2,20.47
380270004,85,3,21.5
380315340,66,10,76.21000000000001
380333362,46,6,37.92
380341770,7,5,31.91
380354234,124,2,28.060000000000002
380373176,76,2,15.72
380377431,26,10,39.67
380377490,45,6,65.4
380394410,32,5,13.41
380395295,106,5,25.84
380408817,135,1,58.41
380413236,35,8,18.69
380422761,138,5,50.589999999999996
380442694,21,24,271.57
380443000,6,4,26.799999999999997
380450382,54,9,19.19
380457611,81,2,9.52
380479121,147,4,86.95
380482922,82,7,12.379999999999999
380483993,2,3,23.33
380496655,3,8,35.92
380517428,114,10,43.17
380523752,52,6,48.94
380528322,16,3,17.06
380546629,110,3,14.91
380571962,122,3,56.17
380581727,34,3,13.16
380583402,20,9,62.82
380586677,84,9,50.49
380587701,3,4,31.41
380590958,11,80,506.71
380594302,55,8,80.0
380616037,78,3,19.84
380616638,20,12,22.65
380624912,68,3,18.1
380662666,16,1,46.67
380670790,62,2,6.17
380681336,128,5,6.83
380695106,124,8,42.72
380698154,23,10,67.9
380702388,124,1,14.27
380711356,138,9,21.14
380713131,148,1,11.27
380747371,66,2,18.73
380757395,4,34,214.97
380782835,69,20,160.4
380789476,98,5,56.16
380811723,143,2,12.46
380831841,55,36,128.82
380837147,17,62,206.23
380864651,18,14,49.23
380884088,140,1,85.56
380905114,2,13,43.77
380906042,141,2,138.41
380923866,82,9,20.71
380941414,79,6,67.68
380954996,137,7,33.62
380990835,149,4,8.75
381014829,93,1,15.35
381034454,46,3,11.739999999999998
381038336,23,10,57.7
381040929,111,3,30.48
381048159,71,2,34.44
381078112,104,2,6.65
381081152,26,2,7.46
381097636,13,25,146.37
381103658,36,6,44.53
381104832,90,4,25.79
381106560,23,10,56.370000000000005
381110021,7,14,83.87
381113638,52,1,7.3
381130592,43,17,62.57
381132657,44,26,45.99
381137750,131,5,15.239999999999998
381160181,114,34,171.35
381180894,79,5,39.91
381192964,9,52,296.5
381194289,108,2,11.190000000000001
381216007,130,3,32.54
381219590,115,2,14.76
381222643,29,6,84.93
381232010,148,2,4.68
381258690,0,25,225.14
381263419,40,7,45.94
381270393,76,4,28.09
381291689,39,1,1.98
381313273,38,1,7.62
381313534,43,2,9.99
381327689,93,7,38.11
381329796,137,4,15.4
381331248,26,31,133.12
381338316,68,4,13.83
381343058,57,14,58.870000000000005
381345946,1,108,799.14
381380229,78,20,108.25
381383600,105,5,19.83
381399126,52,2,17.95
381400881,98,6,42.980000000000004
381409824,18,6,27.990000000000002
381430693,30,4,14.76
381446435,80,2,14.870000000000001
381495311,40,11,24.06
381511024,78,4,60.099999999999994
381515102,20,24,99.09
381517606,15,6,24.93
381530429,10,68,380.16
381541697,128,4,10.81
381542521,75,2,13.3
381544249,28,8,14.73
381546138,58,20,115.85
381549067,121,8,65.94
381560086,32,12,31.1
381567659,135,5,35.9
381568382,144,3,35.589999999999996
381570849,41,2,13.49
381574155,6,5,12.49
381575038,145,2,13.100000000000001
381576363,78,23,191.54
381584271,85,2,11.54
381604036,88,3,12.21
381604819,2,34,92.05
381608558,33,2,11.739999999999998
381608607,38,9,48.26
381618682,46,7,31.259999999999998
381633235,12,57,264.01
381638405,62,2,27.9
381647027,1,3,30.979999999999997
381648058,40,5,10.780000000000001
381650896,34,10,30.95
381660594,5,13,58.52
381674189,2,144,919.09
381679371,40,6,22.87
381702112,68,6,19.46
381715361,32,4,23.89
381734238,1,5,17.89
381816972,3,204,1182.82
381842216,32,1,55.56
381844465,2,12,185.31
381858725,56,3,7.49
381863355,4,14,37.24
381888410,135,2,15.23
381896861,98,2,10.73
381911695,42,26,110.43
381915356,124,6,40.17
381918932,81,9,20.86
381925306,146,3,7.31
381927956,150,3,19.36
381932374,85,3,27.14
381934150,85,16,120.17
381935401,2,8,35.89
381939625,24,1,34.76
381943468,44,7,35.57
381947209,68,2,11.03
381955960,52,5,44.81
381968365,3,9,37.89
381974279,17,42,125.65
381975270,7,9,44.11
381988005,27,8,36.93
381990559,142,6,54.5
381991772,136,7,19.23
381995149,45,15,106.75
382014666,85,6,21.31
382023076,88,6,29.27
382125904,47,7,45.86
382147305,0,29,144.69
382172148,14,2,11.27
382204861,44,7,22.12
382217890,49,3,48.58
382221933,81,22,45.14
382241504,134,3,10.55
382246502,129,1,10.63
382261190,22,37,111.65
382264345,22,5,25.970000000000002
382264346,100,5,29.45
382265550,91,5,7.57
382277918,17,2,10.95
382289355,45,11,55.95
382293964,54,4,11.75
382296257,129,7,114.39
382297710,2,3,34.35
382323707,24,23,72.2
382345916,75,2,9.68
382350503,96,1,22.21
382379558,63,3,111.73
382404714,24,8,16.67
382417924,16,11,79.22
382419614,70,14,72.0
382424137,36,3,11.35
382449506,144,3,34.07
382457573,102,3,13.01
382459991,117,7,73.53
382470335,3,17,122.53
382498385,33,61,263.19
382499241,93,12,88.42999999999999
382527990,42,1,5.24
382531760,33,4,15.57
382556246,74,3,196.42000000000002
382564622,14,17,78.19
382599837,41,8,45.89
382603495,21,45,247.04
382606007,97,3,31.05
382632215,11,17,87.75
382641003,92,2,11.94
382650101,99,2,19.759999999999998
382665643,37,10,40.46
382669364,108,13,22.44
382677706,99,3,18.24
382687011,18,18,27.73
382693355,10,8,46.99
382696337,65,3,11.74
382710729,119,3,16.33
382715051,12,2,45.56
382716322,2,21,74.57
382721506,114,2,86.83
382725864,90,1,46.83
382737391,81,14,26.27
382738552,30,13,31.78
382742465,96,2,16.189999999999998
382747018,39,11,42.83
382760261,75,5,20.79
382765870,10,39,194.44
382766939,118,36,165.1
382774824,80,4,17.37
382775095,2,5,26.48
382807678,114,2,11.709999999999999
382810700,54,12,68.18
382827190,40,40,224.77
382855034,19,33,170.0
382873632,145,7,29.35
382879111,109,2,60.0
382883761,91,4,24.95
382888282,125,5,9.829999999999998
382893447,87,2,19.68
382896448,57,13,49.16
382898155,37,2,14.379999999999999
382941134,38,12,146.0
382959795,9,4,26.96
382967870,122,2,9.37
382981579,59,7,77.16
382985649,3,1,15.24
382985888,83,3,16.990000000000002
382990283,33,18,134.44
382991916,27,2,9.84
382994371,34,1,7.71
383008304,53,30,185.91
383045264,73,9,29.35
383055131,110,5,30.240000000000002
383072833,117,28,84.35
383073693,137,7,31.67
383086203,11,1,11.27
383091474,150,7,40.650000000000006
383093871,127,1,7.78
383112588,80,16,360.26
383118161,48,8,45.83
383120509,108,4,20.92
383128262,10,7,24.82
383150620,53,6,22.52
383154704,118,4,6.0
383164581,33,6,23.1
383176955,43,2,16.49
383187997,94,3,13.370000000000001
383207338,38,9,66.74000000000001
383221226,38,5,43.43
383238249,5,5,25.1
383240468,16,1,12.86
383246549,68,5,59.160000000000004
383247930,120,3,7.300000000000001
383254985,113,2,12.66
383262730,140,2,40.28
383268445,127,5,59.510000000000005
383274582,65,26,122.49
383286103,146,2,18.14
383291756,106,1,3.17
383294927,45,1,48.41
383297387,130,2,12.379999999999999
383308672,26,1,19.03
383336085,131,4,13.969999999999999
383338384,9,29,371.40000000000003
383345442,52,4,51.12
383351702,80,25,85.69
383365242,23,2,5.68
383365306,116,8,31.44
383387537,22,28,79.65
383390349,100,34,185.74
383391622,23,6,20.93
383438104,47,1,5.56
383455523,76,7,28.36
383499044,135,2,10.32
383516887,20,3,18.04
383531007,39,2,31.42
383555409,5,11,37.36
383581488,32,19,70.85
383586784,16,2,27.450000000000003
383610187,150,9,20.03
383614460,103,6,11.27
383623422,72,5,29.68
383630595,47,4,42.91
383643805,91,9,34.44
383647478,24,36,184.66
383661968,0,2,13.600000000000001
383667869,0,7,23.0
383669363,117,1,5.51
383680168,116,8,32.11
383680202,123,12,36.24
383686363,53,3,10.47
383691411,141,3,12.72
383693293,96,3,11.14
383700414,20,1,22.56
383706390,146,9,35.33
383708254,3,4,7.17
383730645,63,4,93.82
383759938,93,24,47.85
383765516,132,4,19.68
383791651,43,7,36.45
383801325,70,12,132.43
383804995,24,6,25.59
383817311,3,4,8.74
383824785,68,4,17.46
383834296,107,3,11.100000000000001
383873164,127,12,44.120000000000005
383912481,134,3,9.79
383926292,101,6,14.82
383929638,109,7,24.99
383956243,73,11,70.33
383973756,43,4,10.0
383988490,24,53,174.02
384001208,100,9,55.99
384005498,111,2,6.82
384086607,112,1,10.16
384098736,115,1,13.97
384116990,18,7,24.34
384118632,3,4,10.02
384119175,89,6,11.32
384135450,15,7,18.43
384137370,132,1,2.06
384137492,131,3,11.2
384151168,83,33,176.55
384151186,147,5,37.84
384166345,50,7,46.84
384174051,93,11,60.54
384178818,38,5,18.02
384187448,74,21,196.1
384193379,112,5,13.299999999999999
384231790,6,1,13.81
384242867,110,3,39.46
384248669,130,10,50.95
384267848,123,6,7.26
384272683,82,1,10.63
384293522,91,2,20.8
384300603,25,5,53.489999999999995
384308391,48,5,36.62
384363147,65,12,56.2
384370692,27,61,548.15
384379344,107,1,15.71
384383640,5,58,291.91
384391159,58,9,21.78
384413572,16,1,5.92
384426984,35,33,137.11
384444812,92,52,140.48
384445795,112,5,10.48
384446333,19,8,69.22
384456131,64,4,54.44
384463444,74,9,35.95
384468894,28,17,34.22
384479568,29,4,25.23
384480974,32,23,72.47
384481756,97,10,41.68
384502830,113,3,37.620000000000005
384514539,14,2,11.19
384527691,95,4,61.53
384534786,18,1,5.22
384539214,81,2,13.97
384544599,78,18,103.18
384551411,147,3,27.430000000000003
384560025,44,10,32.07
384563413,101,26,100.36
384571947,103,1,236.51
384633830,13,65,177.28
384652876,25,19,76.98
384661826,18,35,175.26
384664372,96,7,18.33
384680524,43,19,61.94
384684970,100,4,49.459999999999994
384691047,97,9,73.02
384698309,55,37,113.39999999999999
384704582,146,4,16.55
384716252,34,3,8.08
384740525,75,2,11.57
384772672,26,9,119.47
384776513,7,1,7.46
384779878,127,5,21.99
384790064,33,40,199.99
384801697,97,6,28.55
384820268,140,2,34.760000000000005
384830527,115,29,121.78
384856235,0,7,33.66
384863828,141,2,8.7
384885104,11,2,37.29
384928637,134,7,42.69
384934896,29,13,101.13000000000001
384940091,43,1,3.65
384954634,144,4,8.4
384981504,67,4,19.04
384981528,134,5,33.31
384986427,134,3,13.25
384989770,39,3,26.630000000000003
384997765,25,11,24.42
385000260,118,2,19.12
385008083,81,1,11.67
385009436,26,21,148.51
385013580,47,9,84.21000000000001
385021470,7,1,17.46
385023805,88,1,17.78
385025885,41,18,84.97999999999999
385027144,29,48,194.9
385028805,137,6,19.57
385043289,143,1,13.49
385049070,151,7,54.07
385053931,32,17,22.44
385054599,12,15,76.12
385054704,89,14,23.16
385070392,24,14,134.56
385081180,106,4,144.93
385081492,79,4,19.06
385082423,114,46,168.17000000000002
385083878,78,6,29.39
385091073,71,22,106.89999999999999
385097806,91,4,17.16
385112504,81,4,10.79
385116148,99,3,13.06
385119576,116,4,55.53
385119778,3,2,8.24
385129410,42,36,151.88
385135946,55,4,11.49
385139238,44,5,34.9
385140542,135,5,34.57
385149361,37,1,15.71
385183706,48,10,41.74
385184583,147,2,10.46
385203973,17,3,7.3
385207195,151,3,24.89
385210065,93,3,17.02
385220399,24,4,12.36
385228592,142,8,20.9
385239602,149,4,26.54
385241120,23,16,71.03999999999999
385253699,107,2,10.81
385256241,79,12,28.18
385271753,118,2,7.300000000000001
385276897,80,1,3.33
385281226,15,20,71.52
385301312,79,4,44.6
385320731,120,2,11.190000000000001
385325482,149,2,19.439999999999998
385327010,11,13,46.02
385335951,114,5,46.04
385339788,14,5,30.450000000000003
385353440,66,25,58.8
385354708,131,4,11.81
385357491,12,31,146.98
385369235,97,4,5.77
385425601,110,7,32.61
385429273,78,9,44.97
385478832,134,6,26.479999999999997
385506248,79,2,16.73
385535638,150,1,3.73
385543100,52,11,37.92
385561997,137,18,31.04
385563561,138,3,38.25
385591978,106,1,10.95
385592087,124,1,3.22
385597131,99,4,9.84
385604267,99,9,16.810000000000002
385607268,128,7,37.730000000000004
385611391,23,38,175.53
385611800,36,4,26.11
385629488,53,3,32.92
385632245,43,18,70.17
385635807,2,1,47.6
385650718,41,10,39.29
385656359,37,4,34.6
385669343,97,7,131.49
385670358,43,18,78.74
385670839,2,14,98.86
385681082,134,4,10.49
385689193,141,10,82.17
385689438,102,1,14.29
385699221,43,22,158.86
385704044,117,4,12.13
385763894,137,5,27.29
385770108,123,14,35.64
385773959,56,10,56.25
385775596,100,6,19.4
385778668,137,9,28.89
385779393,81,2,7.120000000000001
385790745,66,2,12.09
385795877,27,26,85.79
385804997,151,3,12.7
385831991,33,45,170.8
385834545,108,4,50.72
385860752,121,3,21.259999999999998
385864576,26,52,314.3
385864750,25,13,116.29
385870046,61,9,11.94
385888550,32,7,26.58
385898241,92,12,48.9
385898796,87,8,12.42
385905329,120,5,24.52
385906266,82,23,114.01
385907541,72,7,18.97
385909473,37,12,12.8
385914196,112,3,4.710000000000001
385923309,4,19,140.76
385932252,110,2,10.0
385935606,122,2,8.73
385939606,124,6,19.42
385948669,51,5,10.15
385950935,78,43,147.34
385960560,30,4,21.78
385984912,90,5,16.98
385985999,79,6,22.98
385987788,34,2,10.31
385989840,106,1,5.24
385999154,138,6,60.92
386034280,21,3,4.76
386035867,46,9,79.91999999999999
386053634,85,2,33.5
386078187,77,1,4.44
386087789,98,2,8.24
386131369,129,2,18.4
386135839,89,8,44.41
386139082,28,12,42.2
386150184,27,8,31.82
386155846,135,3,10.4
386170104,40,10,22.259999999999998
386171449,126,10,31.41
386179574,0,19,103.83
386217666,46,9,22.94
386253616,142,10,49.68
386269777,35,14,40.21
386302645,88,14,72.06
386312946,118,3,13.71
386345231,113,4,18.55
386347879,17,5,16.19
386356893,80,4,12.510000000000002
386372723,13,15,65.88
386375423,48,1,3.97
386386129,34,1,3.81
386386387,88,44,208.9
386389511,100,13,43.71
386417820,101,2,16.71
386422544,125,11,42.66
386425281,133,5,20.88
386427984,80,35,239.63
386449028,102,1,0.79
386458369,2,6,99.36
386459068,72,2,10.95
386463823,113,4,9.030000000000001
386479738,71,5,59.2
386481778,70,2,28.1
386487818,10,1,122.22
386491215,1,180,931.52
386552508,134,6,19.25
386556767,41,15,58.19
386558014,55,5,41.57
386563971,39,2,9.51
386568298,6,35,116.14
386572225,121,2,28.880000000000003
386575208,99,2,41.65
386579550,5,5,55.79
386581465,120,6,14.66
386614024,117,2,15.739999999999998
386615069,49,9,37.99
386616755,42,12,33.14
386622448,128,2,16.830000000000002
386626459,76,3,17.3
386627935,128,10,20.45
386639121,109,5,18.1
386642773,112,2,6.67
386651826,63,2,39.76
386655975,13,25,179.03
386656805,73,4,39.6
386661905,0,36,290.97
386676379,16,4,24.729999999999997
386685339,48,9,35.24
386687114,134,2,16.82
386700897,99,4,39.2
386704542,59,3,24.02
386705924,68,2,61.42
386712874,92,1,41.41
386718493,69,40,111.59
386720953,84,6,35.239999999999995
386721587,71,15,55.11
386721781,3,23,128.71
386724104,91,21,59.52
386727797,79,8,25.46
386796376,118,3,22.23
386809889,33,18,104.14999999999999
386820036,54,24,107.37
386823241,72,2,15.39
386826133,26,9,19.919999999999998
386867648,140,4,98.57000000000001
386886236,99,7,31.6
386893454,85,12,67.56
386897749,11,12,99.58
386912033,126,3,15.6
386940409,3,17,75.72
386941824,15,23,134.79
386948281,18,5,14.57
386956804,144,2,6.970000000000001
386967044,141,11,26.56
386973332,145,5,25.7
386976457,151,3,15.72
386977875,87,1,2.38
386987382,100,18,172.04
386988556,22,15,141.66
386992718,15,39,140.72
387002169,144,3,34.45
387015691,109,4,5.23
387068826,114,11,32.4
387072923,128,4,9.67
387077538,92,1,21.65
387082764,69,3,12.43
387083727,0,2,7.459999999999999
387085436,39,9,169.07
387101285,14,23,182.02
387104365,80,5,19.05
387105682,75,8,42.84
387109572,56,4,16.53
387127915,94,48,131.92
387133329,88,21,81.1
387133443,32,1,20.0
387138835,17,6,199.32
387142844,74,10,57.01
387145076,72,2,31.75
387146787,74,7,25.52
387148786,131,3,17.560000000000002
387150541,112,1,71.43
387160496,112,13,36.52
387167154,44,23,100.47
387169623,107,10,23.2
387180803,27,5,13.620000000000001
387186788,116,2,20.16
387194735,142,5,9.21
387199603,38,11,44.7
387202768,135,2,7.6000000000000005
387203109,148,5,8.45
387203955,99,5,22.979999999999997
387205674,65,4,19.36
387218790,97,7,50.25
387228321,113,3,63.94
387237026,80,10,38.95
387259360,114,1,19.37
387260174,16,3,47.61
387263477,34,5,38.22
387269773,38,15,53.0
387298132,21,43,269.74
387308588,93,1,17.27
387313300,32,2,8.49
387324416,44,28,81.93
387346810,136,13,74.14
387356956,111,2,23.73
387362548,89,2,10.21
387376393,99,7,60.800000000000004
387385678,122,13,49.980000000000004
387396824,93,7,64.13
387398137,113,10,24.57
387401818,133,5,43.410000000000004
387407556,69,4,15.700000000000001
387417174,99,11,29.45
387433192,4,6,37.1
387467576,135,15,45.66
387467951,117,4,17.35
387494077,101,2,9.55
387502303,2,5,17.97
387512224,81,1,13.49
387519719,142,3,8.83
387521192,49,7,84.75999999999999
387522718,98,12,27.69
387523086,130,4,8.0
387545167,77,19,191.23
387601657,17,3,8.89
387606253,41,5,48.89
387606716,92,2,28.900000000000002
387609818,92,9,37.29
387614024,72,5,31.71
387621681,82,6,31.38
387641141,99,5,54.54
387644166,107,1,194.44
387658208,23,10,37.44
387676618,77,9,68.46
387678001,108,5,6.89
387702515,134,2,63.32
387717499,42,5,21.349999999999998
387739042,92,1,14.14
387741625,89,16,46.35
387750106,146,9,31.490000000000002
387827513,51,6,57.160000000000004
387835782,99,12,52.17
387858372,65,2,15.639999999999999
387864101,66,5,32.769999999999996
387881837,134,3,30.130000000000003
387896012,120,7,65.13
387903066,118,2,17.31
387907459,64,6,22.939999999999998
387911676,40,2,12.690000000000001
387920254,132,9,71.18
387920975,143,9,36.12
387925590,142,5,12.02
387927151,49,13,52.65
387932615,143,4,33.33
387969195,76,2,15.58
387969316,129,1,16.03
387973236,23,7,45.05
387973447,2,22,199.01
387993184,120,5,15.549999999999999
388002645,141,1,11.57
388016940,83,2,33.17
388024040,4,26,96.46000000000001
388065044,32,7,11.71
388085791,34,36,349.38
388087158,45,4,10.64
388091225,101,5,26.84
388158603,86,1,44.29
388158907,134,1,1.73
388170251,133,2,9.92
388174012,127,3,15.94
388183570,5,2,5.1899999999999995
388185392,120,12,40.76
388223978,82,3,67.62
388230320,46,5,45.11
388256262,51,9,42.010000000000005
388261359,9,7,29.82
388263574,24,44,314.97
388282828,125,8,32.33
388291375,110,5,42.22
388293104,134,6,16.83
388299614,8,11,77.18
388306373,135,7,44.11
388318557,96,18,81.07
388331304,108,4,13.18
388345285,39,3,16.9
388380142,77,11,75.77
388385442,32,15,114.41
388391695,47,9,73.76
388421663,72,6,24.07
388421960,100,7,38.160000000000004
388449013,95,16,30.73
388475673,88,10,24.44
388503079,116,6,45.2
388511496,121,7,33.58
388516684,13,12,57.68
388558155,32,8,30.18
388572906,48,2,9.33
388597014,82,2,9.64
388607288,69,10,35.73
388608456,3,6,53.69
388621587,86,1,7.14
388622429,93,7,55.11
388622865,38,6,51.2
388629420,80,12,52.77
388633246,112,4,27.23
388638807,19,1,9.52
388645064,146,4,19.5
388668097,6,30,257.54
388675535,32,1,0.71
388678684,97,4,27.11
388686117,84,24,287.81
388709414,150,9,41.47
388714206,72,58,359.31
388717045,8,53,635.73
388717358,135,4,12.09
388723738,80,7,19.68
388724119,126,16,51.56
388725571,124,13,155.69
388726612,32,6,21.91
388733051,137,5,12.89
388736848,89,5,12.299999999999999
388771116,100,10,50.8
388780166,98,15,36.36
388813286,88,4,86.02
388822938,47,1,13.49
388834023,23,27,146.09
388843878,64,1,52.7
388851934,151,5,31.11
388857497,146,3,9.99
388858825,109,7,56.95
388863338,114,62,217.38
388898024,5,65,264.89
388908066,60,14,71.21000000000001
388914695,97,15,80.01
388932815,92,7,38.66
388943566,40,14,43.91
388954496,130,14,66.25
388974174,86,9,73.74
388979794,125,9,19.54
389015211,13,26,89.36
389023667,3,50,257.07
389025829,99,11,28.98
389030933,125,8,34.35
389046438,90,10,24.2
389065223,77,2,6.76
389073371,16,10,165.82999999999998
389074219,89,12,53.0
389097787,72,25,79.29
389113797,100,7,37.7
389150818,77,8,39.29
389151165,13,7,27.700000000000003
389153794,133,3,16.63
389154098,102,8,22.53
389161955,150,5,23.86
389164636,128,16,45.53
389172727,99,5,18.89
389174097,80,6,22.0
389183719,149,5,30.36
389188469,69,4,100.62
389206256,31,3,13.74
389208570,8,50,274.02
389209721,99,4,52.21
389210412,98,58,154.15
389211214,64,9,39.66
389213988,90,7,78.9
389216605,30,1,38.44
389225254,55,5,49.93
389229682,8,3,197.38
389235637,44,3,7.99
389236003,66,6,17.37
389237679,98,8,32.089999999999996
389239666,37,2,12.35
389247333,74,7,30.2
389259598,37,29,110.33
389263873,76,13,80.91
389266658,6,35,189.63
389283089,42,2,6.71
389283850,41,17,82.12
389290713,93,1,21.43
389291499,147,3,30.53
389301601,12,15,40.23
389302353,111,9,20.96
389314609,134,3,24.810000000000002
389317900,46,47,397.38
389332045,71,1,15.71
389340436,14,18,83.31
389356947,20,11,51.72
389387317,12,7,24.01
389392920,47,14,36.5
389412634,116,17,86.92999999999999
389430796,98,6,28.35
389442647,42,4,23.57
389457059,149,1,39.68
389464869,48,6,33.01
389472108,129,7,70.32
389494758,67,8,26.009999999999998
389499768,124,1,15.71
389504069,151,14,73.2
389507488,123,8,21.869999999999997
389509238,102,3,13.870000000000001
389545524,28,20,77.38
389575729,61,4,23.34
389614230,15,8,25.31
389631870,93,7,46.9
389654036,32,3,39.27
389655669,89,5,28.0
389684586,11,12,42.59
389690240,70,8,48.37
389691705,97,9,47.129999999999995
389703738,145,1,12.78
389738524,40,10,75.88
389750275,47,7,20.669999999999998
389763942,134,3,15.3
389792068,11,3,63.02
389794745,7,3,10.15
389802010,109,5,41.010000000000005
389829359,56,16,114.02
389844144,88,29,83.33
389848388,111,3,23.330000000000002
389865532,41,25,130.4
389892022,57,1,7.86
389902231,41,21,93.24
389904905,21,4,36.44
389921776,77,2,12.84
389925423,32,10,157.64000000000001
389928452,149,3,17.37
389930677,109,1,21.43
389948164,70,3,15.81
389956712,127,3,15.71
389956835,135,7,17.87
389959193,135,2,29.34
389979482,25,2,12.11
389991174,101,2,10.709999999999999
389998458,135,1,15.08
390001243,4,13,46.21
390001481,113,3,42.06
390010334,23,7,41.3
390015291,6,2,18.42
390021872,108,8,81.34
390047910,0,46,171.05
390061572,111,11,34.49
390075704,16,8,35.0
390075868,98,9,30.41
390080701,108,4,74.92
390084369,40,7,59.83
390108600,99,15,57.82
390111973,39,11,28.62
390124447,24,18,55.699999999999996
390129661,76,3,13.17
390160995,82,7,23.32
390184930,117,2,18.81
390185759,114,7,32.839999999999996
390188952,135,2,6.83
390191553,61,7,48.83
390204267,56,9,17.85
390229292,48,3,7.57
390236352,115,2,19.44
390267977,131,15,44.9
390279370,45,2,5.87
390284735,58,12,58.88
390288243,107,3,32.230000000000004
390295837,98,2,66.86
390300358,86,1,6.35
390306980,136,3,12.76
390314700,65,27,71.03
390337187,30,7,37.64
390342372,134,9,26.47
390369074,18,4,35.690000000000005
390373072,151,11,57.06
390380573,134,2,20.61
390384051,37,14,71.13
390411278,52,7,25.62
390424828,79,15,31.96
390434031,46,15,41.86
390455135,99,5,33.37
390461141,138,18,90.12
390463930,33,3,12.430000000000001
390480699,85,10,34.69
390483106,43,4,17.47
390494686,111,1,10.32
390509114,137,3,15.56
390530958,139,8,49.14
390542465,128,3,13.92
390585859,98,9,40.96
390600231,33,16,57.629999999999995
390625764,0,4,37.88
390634219,139,2,23.5
390635025,32,5,19.84
390635074,146,2,7.869999999999999
390636106,78,1,18.25
390643973,58,5,36.97
390652780,79,13,74.72
390665555,79,11,43.519999999999996
390666550,81,6,10.620000000000001
390673831,68,3,38.54
390703045,57,12,58.199999999999996
390707842,107,10,55.43
390709570,101,9,62.58
390729542,150,8,32.34
390771894,88,14,52.15
390782054,67,15,47.59
390802487,141,3,21.25
390813707,77,20,65.91
390814657,124,2,14.27
390820858,30,26,192.23
390835559,41,40,179.04
390843484,123,6,38.07
390885276,43,7,32.55
390892895,140,5,35.04
390896152,16,83,377.05
390913651,28,7,19.45
390915495,3,18,66.72
390922599,30,32,105.28999999999999
390922923,33,14,61.78
390925708,98,25,167.2
390927344,98,12,53.839999999999996
390932117,93,2,5.49
390942186,114,8,29.240000000000002
390942581,3,17,82.87
390950651,116,4,15.32
390979270,108,4,41.47
390979677,131,1,18.89
390988430,22,3,14.82
391005000,51,5,49.839999999999996
391026288,7,93,335.69
391042095,71,6,47.61
391045727,12,8,34.730000000000004
391050938,33,18,64.09
391057619,128,3,19.76
391059718,91,23,73.53999999999999
391066041,18,3,8.41
391073187,56,24,79.48
391085668,19,4,36.83
391086625,71,9,34.84
391091391,68,1,54.76
391095816,124,1,3.17
391098072,8,2,13.649999999999999
391100985,126,1,2.14
391101503,83,15,18.38
391133459,45,73,354.31
391135148,17,39,203.21
391162727,20,16,36.269999999999996
391174530,71,10,43.56
391186264,80,2,18.04
391210297,99,41,154.16
391220112,29,4,29.25
391247829,60,9,30.72
391287007,115,3,34.56999999999999
391288354,95,4,272.66
391299838,97,4,7.95
391313932,121,11,61.64
391317343,96,19,134.33
391326255,24,19,58.24
391326872,17,8,42.94
391334270,21,3,18.73
391347627,66,2,18.41
391347812,145,3,44.35
391365568,127,5,39.84
391366600,43,18,91.08
391374225,51,7,31.49
391377078,119,6,36.59
391381621,43,13,33.11
391391998,111,1,6.19
391412507,16,51,272.37
391422210,129,3,12.7
391441403,56,9,22.86
391446103,45,1,4.6
391450323,140,3,21.009999999999998
391452964,130,5,26.32
391459188,11,1,7.94
391467963,135,6,23.02
391485881,7,17,105.33000000000001
391493270,121,15,64.92
391498915,30,2,11.43
391505030,10,9,22.43
391521753,105,17,108.89
391521904,9,1,6.75
391536903,110,10,38.7
391553399,78,25,150.41
391586569,143,2,3.42
391602855,11,9,97.39000000000001
391605812,112,21,122.79
391608125,114,8,13.549999999999999
391609554,16,12,101.39999999999999
391635187,6,15,141.8
391647768,146,1,7.94
391649201,68,6,20.38
391657776,51,2,21.27
391667725,8,153,815.56
391679776,86,3,11.23
391685550,14,8,81.03
391705110,98,51,339.46999999999997
391716692,11,16,14.73
391733834,149,5,49.67
391737693,47,39,204.89
