antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
1487580009622143014,frozenset({'1487580009445982239'}),0.007,0.099,0.004,0.514,5.209,0.003,1.856,0.814
1487580009445982239,frozenset({'1487580010100293687'}),0.099,0.066,0.015,0.150,2.267,0.008,1.099,0.620
1487580010100293687,frozenset({'1487580009445982239'}),0.066,0.099,0.015,0.224,2.267,0.008,1.161,0.598
1487580009445982239,frozenset({'1487580010125459512'}),0.099,0.027,0.006,0.059,2.129,0.003,1.033,0.588
1487580010125459512,frozenset({'1487580009445982239'}),0.027,0.099,0.006,0.210,2.129,0.003,1.141,0.545
1487580009445982239,frozenset({'1487580010628776014'}),0.099,0.018,0.004,0.040,2.197,0.002,1.022,0.605
1487580010628776014,frozenset({'1487580009445982239'}),0.018,0.099,0.004,0.217,2.197,0.002,1.151,0.555
1487580009445982239,frozenset({'1487580010645553231'}),0.099,0.011,0.004,0.036,3.339,0.002,1.026,0.777
1487580010645553231,frozenset({'1487580009445982239'}),0.011,0.099,0.004,0.330,3.339,0.002,1.345,0.708
1487580009445982239,frozenset({'1487580010796548183'}),0.099,0.027,0.007,0.074,2.698,0.005,1.050,0.698
1487580010796548183,frozenset({'1487580009445982239'}),0.027,0.099,0.007,0.266,2.698,0.005,1.229,0.647
1487580009445982239,frozenset({'1487580010821714008'}),0.099,0.016,0.005,0.054,3.417,0.004,1.041,0.785
1487580010821714008,frozenset({'1487580009445982239'}),0.016,0.099,0.005,0.337,3.417,0.004,1.360,0.719
1487580009445982239,frozenset({'1487580010872045658'}),0.099,0.017,0.005,0.051,2.999,0.003,1.036,0.740
1487580010872045658,frozenset({'1487580009445982239'}),0.017,0.099,0.005,0.296,2.999,0.003,1.280,0.678
1487580009445982239,frozenset({'1487580011283087468'}),0.099,0.019,0.003,0.034,1.830,0.002,1.016,0.503
1487580011283087468,frozenset({'1487580009445982239'}),0.019,0.099,0.003,0.181,1.830,0.002,1.100,0.462
1487580009445982239,frozenset({'1487580011383750769'}),0.099,0.028,0.009,0.087,3.126,0.006,1.065,0.755
1487580011383750769,frozenset({'1487580009445982239'}),0.028,0.099,0.009,0.309,3.126,0.006,1.304,0.700
1487580011501191286,frozenset({'1487580009445982239'}),0.007,0.099,0.003,0.401,4.063,0.002,1.505,0.759
1487580009445982239,frozenset({'1487580011501191286'}),0.099,0.007,0.003,0.028,4.063,0.002,1.022,0.836
1487580009445982239,frozenset({'1487580011585077370'}),0.099,0.034,0.003,0.033,0.965,-0.000,0.999,-0.039
1487580011585077370,frozenset({'1487580009445982239'}),0.034,0.099,0.003,0.095,0.965,-0.000,0.996,-0.037
1487580009445982239,frozenset({'1487580012096782476'}),0.099,0.039,0.006,0.064,1.631,0.002,1.026,0.429
1487580012096782476,frozenset({'1487580009445982239'}),0.039,0.099,0.006,0.161,1.631,0.002,1.074,0.402
1487580009445982239,frozenset({'1487580013027917999'}),0.099,0.016,0.006,0.065,4.101,0.005,1.052,0.839
1487580013027917999,frozenset({'1487580009445982239'}),0.016,0.099,0.006,0.405,4.101,0.005,1.515,0.768
1487580009445982239,frozenset({'1487580013388628160'}),0.099,0.016,0.003,0.026,1.647,0.001,1.011,0.436
1487580013388628160,frozenset({'1487580009445982239'}),0.016,0.099,0.003,0.163,1.647,0.001,1.076,0.399
1487580009445982239,frozenset({'1487580013522845895'}),0.099,0.038,0.006,0.062,1.624,0.002,1.025,0.426
1487580013522845895,frozenset({'1487580009445982239'}),0.038,0.099,0.006,0.160,1.624,0.002,1.073,0.400
1487580009445982239,frozenset({'1487580013581566154'}),0.099,0.031,0.004,0.037,1.194,0.001,1.006,0.180
1487580013581566154,frozenset({'1487580009445982239'}),0.031,0.099,0.004,0.118,1.194,0.001,1.022,0.167
1487580009445982239,frozenset({'1487580013841613016'}),0.099,0.056,0.003,0.028,0.505,-0.003,0.971,-0.521
1487580013841613016,frozenset({'1487580009445982239'}),0.056,0.099,0.003,0.050,0.505,-0.003,0.949,-0.510
1487580009445982239,frozenset({'1487580013858390233'}),0.099,0.038,0.002,0.023,0.598,-0.001,0.985,-0.427
1487580013858390233,frozenset({'1487580009445982239'}),0.038,0.099,0.002,0.059,0.598,-0.001,0.958,-0.411
1487580009445982239,frozenset({'1487580013950664926'}),0.099,0.038,0.005,0.047,1.256,0.001,1.010,0.226
1487580013950664926,frozenset({'1487580009445982239'}),0.038,0.099,0.005,0.124,1.256,0.001,1.029,0.211
1487580009445982239,frozenset({'1495705810662064688'}),0.099,0.008,0.002,0.023,2.879,0.001,1.015,0.724
1495705810662064688,frozenset({'1487580009445982239'}),0.008,0.099,0.002,0.284,2.879,0.001,1.259,0.658
1487580009445982239,frozenset({'1516331853567492962'}),0.099,0.009,0.002,0.022,2.566,0.001,1.014,0.677
1516331853567492962,frozenset({'1487580009445982239'}),0.009,0.099,0.002,0.253,2.566,0.001,1.207,0.616
1487580009445982239,frozenset({'1602943681873052386'}),0.099,0.104,0.015,0.152,1.467,0.005,1.057,0.353
1602943681873052386,frozenset({'1487580009445982239'}),0.104,0.099,0.015,0.145,1.467,0.005,1.054,0.355
1487580009445982239,frozenset({'1605161575889502297'}),0.099,0.021,0.006,0.061,2.888,0.004,1.042,0.725
1605161575889502297,frozenset({'1487580009445982239'}),0.021,0.099,0.006,0.285,2.888,0.004,1.261,0.668
1487580009445982239,frozenset({'1638456119066100510'}),0.099,0.021,0.004,0.036,1.713,0.001,1.016,0.462
1638456119066100510,frozenset({'1487580009445982239'}),0.021,0.099,0.004,0.169,1.713,0.001,1.085,0.425
1487580009445982239,frozenset({'1752742615205281895'}),0.099,0.009,0.004,0.038,4.173,0.003,1.030,0.844
1752742615205281895,frozenset({'1487580009445982239'}),0.009,0.099,0.004,0.412,4.173,0.003,1.533,0.767
1487580009445982239,frozenset({'1783999063314661546'}),0.099,0.041,0.009,0.088,2.153,0.005,1.052,0.594
1783999063314661546,frozenset({'1487580009445982239'}),0.041,0.099,0.009,0.213,2.153,0.005,1.145,0.558
1783999064103190764,frozenset({'1487580009445982239'}),0.027,0.099,0.006,0.222,2.251,0.003,1.159,0.571
1487580009445982239,frozenset({'1783999064103190764'}),0.099,0.027,0.006,0.062,2.251,0.003,1.037,0.617
1487580009445982239,frozenset({'1783999064136745198'}),0.099,0.027,0.007,0.068,2.488,0.004,1.043,0.664
1783999064136745198,frozenset({'1487580009445982239'}),0.027,0.099,0.007,0.246,2.488,0.004,1.195,0.615
1783999068867920626,frozenset({'1487580009445982239'}),0.009,0.099,0.003,0.298,3.017,0.002,1.284,0.675
1487580009445982239,frozenset({'1783999068867920626'}),0.099,0.009,0.003,0.028,3.017,0.002,1.019,0.742
1487580009445982239,frozenset({'1783999068909863670'}),0.099,0.026,0.006,0.061,2.375,0.004,1.038,0.642
1783999068909863670,frozenset({'1487580009445982239'}),0.026,0.099,0.006,0.234,2.375,0.004,1.177,0.594
1783999071199952917,frozenset({'1487580009445982239'}),0.012,0.099,0.003,0.254,2.573,0.002,1.208,0.619
1487580009445982239,frozenset({'1783999071199952917'}),0.099,0.012,0.003,0.031,2.573,0.002,1.020,0.678
1487580009445982239,frozenset({'1897124478404526487'}),0.099,0.022,0.006,0.062,2.796,0.004,1.042,0.713
1897124478404526487,frozenset({'1487580009445982239'}),0.022,0.099,0.006,0.276,2.796,0.004,1.245,0.657
1487580009445982239,frozenset({'2007399943458784057'}),0.099,0.026,0.012,0.120,4.553,0.009,1.106,0.866
2007399943458784057,frozenset({'1487580009445982239'}),0.026,0.099,0.012,0.450,4.553,0.009,1.637,0.801
1487580009445982239,frozenset({'2029082628195353599'}),0.099,0.008,0.002,0.023,2.929,0.002,1.016,0.731
2029082628195353599,frozenset({'1487580009445982239'}),0.008,0.099,0.002,0.289,2.929,0.002,1.268,0.664
1487580009445982239,frozenset({'2055161088059638328'}),0.099,0.014,0.004,0.036,2.619,0.002,1.023,0.686
2055161088059638328,frozenset({'1487580009445982239'}),0.014,0.099,0.004,0.259,2.619,0.002,1.216,0.627
1487580009445982239,frozenset({'2084144451428549153'}),0.099,0.026,0.005,0.053,2.066,0.003,1.029,0.572
2084144451428549153,frozenset({'1487580009445982239'}),0.026,0.099,0.005,0.204,2.066,0.003,1.132,0.529
2115334439910245200,frozenset({'1487580009445982239'}),0.015,0.099,0.002,0.139,1.409,0.001,1.047,0.295
1487580009445982239,frozenset({'2115334439910245200'}),0.099,0.015,0.002,0.021,1.409,0.001,1.006,0.322
1487580009445982239,frozenset({'2140803113261466607'}),0.099,0.016,0.003,0.028,1.761,0.001,1.013,0.480
2140803113261466607,frozenset({'1487580009445982239'}),0.016,0.099,0.003,0.174,1.761,0.001,1.091,0.439
1487580009445982239,frozenset({'2151191071118328683'}),0.099,0.014,0.004,0.043,3.092,0.003,1.030,0.751
2151191071118328683,frozenset({'1487580009445982239'}),0.014,0.099,0.004,0.305,3.092,0.003,1.297,0.686
1487580009445982239,frozenset({'2151191071378375538'}),0.099,0.022,0.002,0.022,0.992,-0.000,1.000,-0.009
2151191071378375538,frozenset({'1487580009445982239'}),0.022,0.099,0.002,0.098,0.992,-0.000,0.999,-0.009
1487580009445982239,frozenset({'2193074740552270669'}),0.099,0.017,0.005,0.054,3.219,0.004,1.039,0.765
2193074740552270669,frozenset({'1487580009445982239'}),0.017,0.099,0.005,0.318,3.219,0.004,1.321,0.701
1487580009445982239,frozenset({'2195085255034011676'}),0.099,0.031,0.005,0.051,1.660,0.002,1.021,0.441
2195085255034011676,frozenset({'1487580009445982239'}),0.031,0.099,0.005,0.164,1.660,0.002,1.078,0.410
1487580009445982239,frozenset({'2195085258272014535'}),0.099,0.012,0.002,0.024,2.052,0.001,1.013,0.569
2195085258272014535,frozenset({'1487580009445982239'}),0.012,0.099,0.002,0.203,2.052,0.001,1.130,0.519
1487580009445982239,frozenset({'2196456817641391019'}),0.099,0.024,0.006,0.060,2.536,0.004,1.039,0.672
2196456817641391019,frozenset({'1487580009445982239'}),0.024,0.099,0.006,0.250,2.536,0.004,1.202,0.620
1487580009496313889,frozenset({'1487580009471148064'}),0.032,0.052,0.006,0.183,3.532,0.004,1.161,0.740
1487580009471148064,frozenset({'1487580009496313889'}),0.052,0.032,0.006,0.111,3.532,0.004,1.090,0.756
1487580009521479714,frozenset({'1487580009471148064'}),0.011,0.052,0.004,0.404,7.773,0.004,1.590,0.881
1487580009471148064,frozenset({'1487580009521479714'}),0.052,0.011,0.004,0.083,7.773,0.004,1.079,0.919
1487580009605365797,frozenset({'1487580009471148064'}),0.037,0.052,0.010,0.259,4.991,0.008,1.280,0.831
1487580009471148064,frozenset({'1487580009605365797'}),0.052,0.037,0.010,0.186,4.991,0.008,1.182,0.843
1487580010100293687,frozenset({'1487580009471148064'}),0.066,0.052,0.007,0.111,2.144,0.004,1.067,0.571
1487580009471148064,frozenset({'1487580010100293687'}),0.052,0.066,0.007,0.142,2.144,0.004,1.088,0.563
1487580010125459512,frozenset({'1487580009471148064'}),0.027,0.052,0.003,0.121,2.325,0.002,1.078,0.586
1487580009471148064,frozenset({'1487580010125459512'}),0.052,0.027,0.003,0.064,2.325,0.002,1.039,0.601
1487580009471148064,frozenset({'1487580010628776014'}),0.052,0.018,0.002,0.040,2.214,0.001,1.023,0.578
1487580010628776014,frozenset({'1487580009471148064'}),0.018,0.052,0.002,0.115,2.214,0.001,1.071,0.558
1487580010645553231,frozenset({'1487580009471148064'}),0.011,0.052,0.002,0.210,4.047,0.002,1.200,0.761
1487580009471148064,frozenset({'1487580010645553231'}),0.052,0.011,0.002,0.044,4.047,0.002,1.034,0.794
1487580010796548183,frozenset({'1487580009471148064'}),0.027,0.052,0.004,0.137,2.634,0.002,1.098,0.638
1487580009471148064,frozenset({'1487580010796548183'}),0.052,0.027,0.004,0.072,2.634,0.002,1.048,0.654
1487580010821714008,frozenset({'1487580009471148064'}),0.016,0.052,0.003,0.197,3.795,0.002,1.181,0.748
1487580009471148064,frozenset({'1487580010821714008'}),0.052,0.016,0.003,0.060,3.795,0.002,1.047,0.777
1487580010872045658,frozenset({'1487580009471148064'}),0.017,0.052,0.003,0.178,3.422,0.002,1.153,0.720
1487580009471148064,frozenset({'1487580010872045658'}),0.052,0.017,0.003,0.059,3.422,0.002,1.044,0.747
1487580011383750769,frozenset({'1487580009471148064'}),0.028,0.052,0.005,0.169,3.254,0.003,1.141,0.713
1487580009471148064,frozenset({'1487580011383750769'}),0.052,0.028,0.005,0.091,3.254,0.003,1.069,0.731
1487580012096782476,frozenset({'1487580009471148064'}),0.039,0.052,0.003,0.070,1.348,0.001,1.019,0.269
1487580009471148064,frozenset({'1487580012096782476'}),0.052,0.039,0.003,0.053,1.348,0.001,1.014,0.272
1487580013027917999,frozenset({'1487580009471148064'}),0.016,0.052,0.003,0.160,3.091,0.002,1.129,0.687
1487580009471148064,frozenset({'1487580013027917999'}),0.052,0.016,0.003,0.049,3.091,0.002,1.035,0.714
1487580009471148064,frozenset({'1487580013388628160'}),0.052,0.016,0.003,0.066,4.113,0.003,1.054,0.798
1487580013388628160,frozenset({'1487580009471148064'}),0.016,0.052,0.003,0.214,4.113,0.003,1.206,0.769
1487580013489291461,frozenset({'1487580009471148064'}),0.011,0.052,0.002,0.211,4.072,0.002,1.202,0.763
1487580009471148064,frozenset({'1487580013489291461'}),0.052,0.011,0.002,0.044,4.072,0.002,1.035,0.796
1487580013522845895,frozenset({'1487580009471148064'}),0.038,0.052,0.006,0.162,3.128,0.004,1.132,0.707
1487580009471148064,frozenset({'1487580013522845895'}),0.052,0.038,0.006,0.120,3.128,0.004,1.092,0.718
1487580013581566154,frozenset({'1487580009471148064'}),0.031,0.052,0.004,0.142,2.734,0.003,1.105,0.654
1487580009471148064,frozenset({'1487580013581566154'}),0.052,0.031,0.004,0.084,2.734,0.003,1.058,0.669
1487580013950664926,frozenset({'1487580009471148064'}),0.038,0.052,0.004,0.096,1.850,0.002,1.049,0.478
1487580009471148064,frozenset({'1487580013950664926'}),0.052,0.038,0.004,0.070,1.850,0.002,1.035,0.485
1602943681873052386,frozenset({'1487580009471148064'}),0.104,0.052,0.007,0.067,1.297,0.002,1.017,0.255
1487580009471148064,frozenset({'1602943681873052386'}),0.052,0.104,0.007,0.135,1.297,0.002,1.036,0.241
1487580009471148064,frozenset({'1605161575889502297'}),0.052,0.021,0.003,0.053,2.496,0.002,1.033,0.632
1605161575889502297,frozenset({'1487580009471148064'}),0.021,0.052,0.003,0.130,2.496,0.002,1.089,0.612
1638456119066100510,frozenset({'1487580009471148064'}),0.021,0.052,0.002,0.105,2.018,0.001,1.059,0.515
1487580009471148064,frozenset({'1638456119066100510'}),0.052,0.021,0.002,0.043,2.018,0.001,1.023,0.532
1752742615205281895,frozenset({'1487580009471148064'}),0.009,0.052,0.002,0.266,5.124,0.002,1.292,0.812
1487580009471148064,frozenset({'1752742615205281895'}),0.052,0.009,0.002,0.047,5.124,0.002,1.039,0.849
1487580009471148064,frozenset({'1783999063314661546'}),0.052,0.041,0.006,0.116,2.827,0.004,1.085,0.682
1783999063314661546,frozenset({'1487580009471148064'}),0.041,0.052,0.006,0.147,2.827,0.004,1.111,0.674
1783999064103190764,frozenset({'1487580009471148064'}),0.027,0.052,0.003,0.098,1.893,0.001,1.051,0.485
1487580009471148064,frozenset({'1783999064103190764'}),0.052,0.027,0.003,0.052,1.893,0.001,1.026,0.498
1783999064136745198,frozenset({'1487580009471148064'}),0.027,0.052,0.003,0.099,1.909,0.001,1.052,0.490
1487580009471148064,frozenset({'1783999064136745198'}),0.052,0.027,0.003,0.052,1.909,0.001,1.026,0.502
1783999068909863670,frozenset({'1487580009471148064'}),0.026,0.052,0.002,0.091,1.748,0.001,1.043,0.439
1487580009471148064,frozenset({'1783999068909863670'}),0.052,0.026,0.002,0.045,1.748,0.001,1.020,0.451
1487580009471148064,frozenset({'1897124478404526487'}),0.052,0.022,0.003,0.066,2.999,0.002,1.047,0.703
1897124478404526487,frozenset({'1487580009471148064'}),0.022,0.052,0.003,0.156,2.999,0.002,1.123,0.682
2007399943458784057,frozenset({'1487580009471148064'}),0.026,0.052,0.005,0.187,3.600,0.004,1.166,0.742
1487580009471148064,frozenset({'2007399943458784057'}),0.052,0.026,0.005,0.095,3.600,0.004,1.076,0.762
2055161088059638328,frozenset({'1487580009471148064'}),0.014,0.052,0.002,0.158,3.044,0.001,1.126,0.681
1487580009471148064,frozenset({'2055161088059638328'}),0.052,0.014,0.002,0.041,3.044,0.001,1.029,0.708
1487580009471148064,frozenset({'2084144451428549153'}),0.052,0.026,0.002,0.040,1.554,0.001,1.015,0.376
2084144451428549153,frozenset({'1487580009471148064'}),0.026,0.052,0.002,0.081,1.554,0.001,1.031,0.366
1487580009471148064,frozenset({'2140803113261466607'}),0.052,0.016,0.003,0.062,3.861,0.002,1.049,0.782
2140803113261466607,frozenset({'1487580009471148064'}),0.016,0.052,0.003,0.200,3.861,0.002,1.186,0.753
2151191071118328683,frozenset({'1487580009471148064'}),0.014,0.052,0.002,0.179,3.452,0.002,1.155,0.720
1487580009471148064,frozenset({'2151191071118328683'}),0.052,0.014,0.002,0.048,3.452,0.002,1.036,0.749
2151191071378375538,frozenset({'1487580009471148064'}),0.022,0.052,0.002,0.112,2.155,0.001,1.068,0.548
1487580009471148064,frozenset({'2151191071378375538'}),0.052,0.022,0.002,0.048,2.155,0.001,1.027,0.565
2193074740552270669,frozenset({'1487580009471148064'}),0.017,0.052,0.002,0.144,2.770,0.002,1.107,0.650
1487580009471148064,frozenset({'2193074740552270669'}),0.052,0.017,0.002,0.047,2.770,0.002,1.031,0.674
2195085255034011676,frozenset({'1487580009471148064'}),0.031,0.052,0.003,0.086,1.664,0.001,1.038,0.412
1487580009471148064,frozenset({'2195085255034011676'}),0.052,0.031,0.003,0.051,1.664,0.001,1.022,0.421
2196456817641391019,frozenset({'1487580009471148064'}),0.024,0.052,0.003,0.147,2.824,0.002,1.111,0.662
1487580009471148064,frozenset({'2196456817641391019'}),0.052,0.024,0.003,0.067,2.824,0.002,1.046,0.681
1487580009496313889,frozenset({'1487580009605365797'}),0.032,0.037,0.005,0.155,4.163,0.004,1.139,0.785
1487580009605365797,frozenset({'1487580009496313889'}),0.037,0.032,0.005,0.131,4.163,0.004,1.115,0.789
1487580009496313889,frozenset({'1487580010100293687'}),0.032,0.066,0.004,0.126,1.907,0.002,1.069,0.491
1487580010100293687,frozenset({'1487580009496313889'}),0.066,0.032,0.004,0.060,1.907,0.002,1.030,0.509
1487580009496313889,frozenset({'1487580010796548183'}),0.032,0.027,0.003,0.093,3.391,0.002,1.072,0.728
1487580010796548183,frozenset({'1487580009496313889'}),0.027,0.032,0.003,0.107,3.391,0.002,1.084,0.725
1487580009496313889,frozenset({'1487580011383750769'}),0.032,0.028,0.003,0.081,2.881,0.002,1.057,0.674
1487580011383750769,frozenset({'1487580009496313889'}),0.028,0.032,0.003,0.091,2.881,0.002,1.065,0.672
1487580009496313889,frozenset({'1602943681873052386'}),0.032,0.104,0.004,0.138,1.325,0.001,1.039,0.254
1602943681873052386,frozenset({'1487580009496313889'}),0.104,0.032,0.004,0.042,1.325,0.001,1.011,0.274
1487580009496313889,frozenset({'1605161575889502297'}),0.032,0.021,0.002,0.079,3.762,0.002,1.063,0.758
1605161575889502297,frozenset({'1487580009496313889'}),0.021,0.032,0.002,0.119,3.762,0.002,1.099,0.750
1487580009496313889,frozenset({'1783999063314661546'}),0.032,0.041,0.010,0.305,7.443,0.008,1.380,0.894
1783999063314661546,frozenset({'1487580009496313889'}),0.041,0.032,0.010,0.235,7.443,0.008,1.265,0.903
1487580009496313889,frozenset({'1783999064103190764'}),0.032,0.027,0.005,0.161,5.878,0.004,1.159,0.857
1783999064103190764,frozenset({'1487580009496313889'}),0.027,0.032,0.005,0.185,5.878,0.004,1.189,0.853
1487580009496313889,frozenset({'1783999064136745198'}),0.032,0.027,0.004,0.134,4.925,0.003,1.123,0.823
1783999064136745198,frozenset({'1487580009496313889'}),0.027,0.032,0.004,0.155,4.925,0.003,1.146,0.819
1487580009496313889,frozenset({'1897124478404526487'}),0.032,0.022,0.002,0.067,3.033,0.001,1.048,0.692
1897124478404526487,frozenset({'1487580009496313889'}),0.022,0.032,0.002,0.096,3.033,0.001,1.071,0.685
1487580009496313889,frozenset({'2007399943458784057'}),0.032,0.026,0.003,0.081,3.061,0.002,1.059,0.695
2007399943458784057,frozenset({'1487580009496313889'}),0.026,0.032,0.003,0.096,3.061,0.002,1.072,0.691
1487580009496313889,frozenset({'2196456817641391019'}),0.032,0.024,0.003,0.083,3.503,0.002,1.065,0.738
2196456817641391019,frozenset({'1487580009496313889'}),0.024,0.032,0.003,0.110,3.503,0.002,1.089,0.732
1487580009605365797,frozenset({'1487580009521479714'}),0.037,0.011,0.003,0.087,8.112,0.003,1.084,0.911
1487580009521479714,frozenset({'1487580009605365797'}),0.011,0.037,0.003,0.302,8.112,0.003,1.379,0.886
1487580009521479714,frozenset({'1487580010100293687'}),0.011,0.066,0.002,0.218,3.291,0.002,1.194,0.704
1487580010100293687,frozenset({'1487580009521479714'}),0.066,0.011,0.002,0.035,3.291,0.002,1.026,0.746
1487580009605365797,frozenset({'1487580010100293687'}),0.037,0.066,0.007,0.182,2.738,0.004,1.141,0.659
1487580010100293687,frozenset({'1487580009605365797'}),0.066,0.037,0.007,0.102,2.738,0.004,1.072,0.680
1487580009605365797,frozenset({'1487580010125459512'}),0.037,0.027,0.003,0.075,2.711,0.002,1.051,0.655
1487580010125459512,frozenset({'1487580009605365797'}),0.027,0.037,0.003,0.101,2.711,0.002,1.071,0.649
1487580009605365797,frozenset({'1487580010628776014'}),0.037,0.018,0.002,0.065,3.615,0.002,1.050,0.751
1487580010628776014,frozenset({'1487580009605365797'}),0.018,0.037,0.002,0.134,3.615,0.002,1.112,0.737
1487580009605365797,frozenset({'1487580010796548183'}),0.037,0.027,0.004,0.108,3.943,0.003,1.090,0.775
1487580010796548183,frozenset({'1487580009605365797'}),0.027,0.037,0.004,0.147,3.943,0.003,1.128,0.767
1487580009605365797,frozenset({'1487580010821714008'}),0.037,0.016,0.003,0.069,4.369,0.002,1.057,0.801
1487580010821714008,frozenset({'1487580009605365797'}),0.016,0.037,0.003,0.163,4.369,0.002,1.150,0.784
1487580009605365797,frozenset({'1487580010872045658'}),0.037,0.017,0.003,0.086,5.020,0.003,1.075,0.832
1487580010872045658,frozenset({'1487580009605365797'}),0.017,0.037,0.003,0.187,5.020,0.003,1.184,0.815
1487580009605365797,frozenset({'1487580011383750769'}),0.037,0.028,0.004,0.116,4.167,0.003,1.100,0.789
1487580011383750769,frozenset({'1487580009605365797'}),0.028,0.037,0.004,0.155,4.167,0.003,1.139,0.782
1487580009605365797,frozenset({'1487580012096782476'}),0.037,0.039,0.003,0.071,1.828,0.001,1.035,0.470
1487580012096782476,frozenset({'1487580009605365797'}),0.039,0.037,0.003,0.068,1.828,0.001,1.033,0.471
1487580009605365797,frozenset({'1487580013027917999'}),0.037,0.016,0.003,0.068,4.313,0.002,1.056,0.798
1487580013027917999,frozenset({'1487580009605365797'}),0.016,0.037,0.003,0.160,4.313,0.002,1.147,0.781
1487580013950664926,frozenset({'1487580009605365797'}),0.038,0.037,0.002,0.059,1.583,0.001,1.023,0.383
1487580009605365797,frozenset({'1487580013950664926'}),0.037,0.038,0.002,0.060,1.583,0.001,1.023,0.382
1602943681873052386,frozenset({'1487580009605365797'}),0.104,0.037,0.007,0.071,1.911,0.004,1.036,0.532
1487580009605365797,frozenset({'1602943681873052386'}),0.037,0.104,0.007,0.198,1.911,0.004,1.118,0.495
1487580009605365797,frozenset({'1605161575889502297'}),0.037,0.021,0.003,0.075,3.534,0.002,1.058,0.745
1605161575889502297,frozenset({'1487580009605365797'}),0.021,0.037,0.003,0.131,3.534,0.002,1.109,0.732
1487580009605365797,frozenset({'1638456119066100510'}),0.037,0.021,0.002,0.060,2.816,0.001,1.041,0.670
1638456119066100510,frozenset({'1487580009605365797'}),0.021,0.037,0.002,0.105,2.816,0.001,1.075,0.659
1487580009605365797,frozenset({'1783999063314661546'}),0.037,0.041,0.004,0.108,2.639,0.002,1.075,0.645
1783999063314661546,frozenset({'1487580009605365797'}),0.041,0.037,0.004,0.098,2.639,0.002,1.068,0.648
1783999064103190764,frozenset({'1487580009605365797'}),0.027,0.037,0.003,0.094,2.527,0.002,1.063,0.621
1487580009605365797,frozenset({'1783999064103190764'}),0.037,0.027,0.003,0.069,2.527,0.002,1.045,0.628
1487580009605365797,frozenset({'1783999064136745198'}),0.037,0.027,0.003,0.070,2.587,0.002,1.046,0.637
1783999064136745198,frozenset({'1487580009605365797'}),0.027,0.037,0.003,0.096,2.587,0.002,1.065,0.631
1783999068909863670,frozenset({'1487580009605365797'}),0.026,0.037,0.002,0.092,2.480,0.001,1.061,0.613
1487580009605365797,frozenset({'1783999068909863670'}),0.037,0.026,0.002,0.064,2.480,0.001,1.041,0.620
1487580009605365797,frozenset({'1897124478404526487'}),0.037,0.022,0.003,0.089,4.043,0.002,1.074,0.782
1897124478404526487,frozenset({'1487580009605365797'}),0.022,0.037,0.003,0.150,4.043,0.002,1.133,0.770
1487580009605365797,frozenset({'2007399943458784057'}),0.037,0.026,0.004,0.098,3.708,0.003,1.079,0.759
2007399943458784057,frozenset({'1487580009605365797'}),0.026,0.037,0.004,0.138,3.708,0.003,1.117,0.750
1487580009605365797,frozenset({'2084144451428549153'}),0.037,0.026,0.003,0.087,3.395,0.002,1.067,0.733
2084144451428549153,frozenset({'1487580009605365797'}),0.026,0.037,0.003,0.126,3.395,0.002,1.102,0.724
2193074740552270669,frozenset({'1487580009605365797'}),0.017,0.037,0.002,0.130,3.492,0.002,1.107,0.726
1487580009605365797,frozenset({'2193074740552270669'}),0.037,0.017,0.002,0.059,3.492,0.002,1.045,0.741
1487580009605365797,frozenset({'2195085255034011676'}),0.037,0.031,0.003,0.082,2.664,0.002,1.056,0.649
2195085255034011676,frozenset({'1487580009605365797'}),0.031,0.037,0.003,0.099,2.664,0.002,1.069,0.644
1487580009605365797,frozenset({'2196456817641391019'}),0.037,0.024,0.003,0.075,3.144,0.002,1.055,0.708
2196456817641391019,frozenset({'1487580009605365797'}),0.024,0.037,0.003,0.117,3.144,0.002,1.090,0.698
1487580010125459512,frozenset({'1487580010100293687'}),0.027,0.066,0.009,0.312,4.714,0.007,1.358,0.810
1487580010100293687,frozenset({'1487580010125459512'}),0.066,0.027,0.009,0.130,4.714,0.007,1.117,0.844
1487580010100293687,frozenset({'1487580010628776014'}),0.066,0.018,0.002,0.035,1.963,0.001,1.018,0.525
1487580010628776014,frozenset({'1487580010100293687'}),0.018,0.066,0.002,0.130,1.963,0.001,1.073,0.500
1487580010100293687,frozenset({'1487580010796548183'}),0.066,0.027,0.004,0.057,2.063,0.002,1.031,0.552
1487580010796548183,frozenset({'1487580010100293687'}),0.027,0.066,0.004,0.137,2.063,0.002,1.082,0.530
1487580010821714008,frozenset({'1487580010100293687'}),0.016,0.066,0.002,0.133,2.006,0.001,1.077,0.510
1487580010100293687,frozenset({'1487580010821714008'}),0.066,0.016,0.002,0.032,2.006,0.001,1.016,0.537
1487580010100293687,frozenset({'1487580010872045658'}),0.066,0.017,0.002,0.035,2.062,0.001,1.019,0.552
1487580010872045658,frozenset({'1487580010100293687'}),0.017,0.066,0.002,0.137,2.062,0.001,1.082,0.524
1487580011283087468,frozenset({'1487580010100293687'}),0.019,0.066,0.004,0.235,3.549,0.003,1.221,0.732
1487580010100293687,frozenset({'1487580011283087468'}),0.066,0.019,0.004,0.066,3.549,0.003,1.051,0.769
1487580011383750769,frozenset({'1487580010100293687'}),0.028,0.066,0.004,0.134,2.022,0.002,1.078,0.520
